Date,Time,Lat,Lon,Cluster_ID,Cluster_Weight
07/05/2014,02:31:00,40.8491,-73.8454,-1,0
07/05/2014,03:16:00,40.8013,-73.91,-1,0
07/05/2014,06:17:00,40.8699,-73.906,-1,0
07/05/2014,06:29:00,40.8506,-73.8504,-1,0
07/05/2014,06:37:00,40.8616,-73.895,-1,0
07/05/2014,06:56:00,40.8584,-73.8432,-1,0
07/05/2014,07:02:00,40.8476,-73.8937,-1,0
07/05/2014,07:23:00,40.8255,-73.9236,2,1
07/05/2014,07:53:00,40.8891,-73.9046,0,1
07/05/2014,08:30:00,40.897,-73.8671,-1,0
07/05/2014,08:32:00,40.8596,-73.8936,-1,0
07/05/2014,09:52:00,40.8526,-73.8384,-1,0
07/05/2014,10:17:00,40.8553,-73.8906,-1,0
07/05/2014,10:59:00,40.8628,-73.8361,-1,0
07/05/2014,11:31:00,40.8962,-73.8472,-1,0
07/05/2014,12:42:00,40.8936,-73.8996,4,1
07/05/2014,12:46:00,40.8238,-73.8989,-1,0
07/05/2014,13:10:00,40.8902,-73.9055,0,1
07/05/2014,13:55:00,40.8087,-73.9305,3,1
07/05/2014,13:59:00,40.8931,-73.8999,4,1
07/05/2014,14:25:00,40.8792,-73.9102,-1,0
07/05/2014,14:29:00,40.8459,-73.9104,-1,0
07/05/2014,14:44:00,40.8163,-73.914,-1,0
07/05/2014,14:45:00,40.8403,-73.913,-1,0
07/05/2014,15:02:00,40.8625,-73.8941,-1,0
07/05/2014,15:35:00,40.8513,-73.8457,-1,0
07/05/2014,15:47:00,40.8364,-73.8336,-1,0
07/05/2014,16:20:00,40.8994,-73.9011,15,1
07/05/2014,16:36:00,40.893,-73.8996,4,1
07/05/2014,16:52:00,40.8997,-73.9013,15,1
07/05/2014,17:05:00,40.8596,-73.8653,-1,0
07/05/2014,18:49:00,40.8619,-73.9116,-1,0
07/05/2014,18:54:00,40.8698,-73.8917,-1,0
07/05/2014,20:30:00,40.8084,-73.9306,3,1
07/05/2014,21:18:00,40.8082,-73.9306,3,1
07/05/2014,21:33:00,40.8511,-73.9217,-1,0
07/05/2014,22:35:00,40.8838,-73.9015,-1,0
07/05/2014,22:56:00,40.885,-73.9003,-1,0
08/05/2014,01:50:00,40.8087,-73.9305,3,1
08/05/2014,03:21:00,40.8309,-73.8983,-1,0
08/05/2014,04:28:00,40.8896,-73.9116,12,1
08/05/2014,05:29:00,40.8798,-73.9123,-1,0
08/05/2014,06:18:00,40.8569,-73.8691,21,1
08/05/2014,06:46:00,40.8489,-73.8292,-1,0
08/05/2014,07:14:00,40.8373,-73.9035,-1,0
08/05/2014,07:23:00,40.8883,-73.9033,8,1
08/05/2014,08:00:00,40.8261,-73.8215,-1,0
08/05/2014,08:59:00,40.8739,-73.9039,16,1
08/05/2014,09:04:00,40.8431,-73.918,-1,0
08/05/2014,09:08:00,40.8781,-73.8728,-1,0
08/05/2014,10:48:00,40.8612,-73.8921,9,1
08/05/2014,11:23:00,40.8109,-73.8855,-1,0
08/05/2014,12:48:00,40.8931,-73.8998,4,1
08/05/2014,13:24:00,40.8949,-73.8989,4,1
08/05/2014,13:36:00,40.8764,-73.8274,-1,0
08/05/2014,13:57:00,40.808,-73.9298,3,1
08/05/2014,14:13:00,40.8091,-73.8013,-1,0
08/05/2014,14:14:00,40.893,-73.9002,4,1
08/05/2014,14:24:00,40.8374,-73.9078,-1,0
08/05/2014,15:11:00,40.8611,-73.899,-1,0
08/05/2014,15:31:00,40.8931,-73.8999,4,1
08/05/2014,15:43:00,40.8272,-73.819,-1,0
08/05/2014,15:49:00,40.8829,-73.8797,5,1
08/05/2014,15:51:00,40.8826,-73.8415,-1,0
08/05/2014,16:16:00,40.8472,-73.8426,-1,0
08/05/2014,16:26:00,40.9005,-73.9018,15,1
08/05/2014,16:37:00,40.8931,-73.8997,4,1
08/05/2014,16:38:00,40.8625,-73.8646,-1,0
08/05/2014,16:42:00,40.8165,-73.9232,-1,0
08/05/2014,16:59:00,40.8799,-73.8804,5,1
08/05/2014,17:06:00,40.8064,-73.9278,-1,0
08/05/2014,17:13:00,40.8079,-73.9122,-1,0
08/05/2014,17:21:00,40.8873,-73.904,8,1
08/05/2014,17:48:00,40.8996,-73.9013,15,1
08/05/2014,17:54:00,40.8061,-73.9158,-1,0
08/05/2014,19:15:00,40.8526,-73.9215,-1,0
08/05/2014,21:37:00,40.8842,-73.9124,12,1
08/05/2014,22:33:00,40.8637,-73.8685,-1,0
08/05/2014,22:54:00,40.8437,-73.9132,-1,0
09/05/2014,06:03:00,40.8949,-73.9025,-1,0
